id,book_id,member_id,copy_code,loan_date,date_returned,status
,19551,5097,1AB0226,6/8/2017,6/15/2017,1
,25152,5097,S021201,9/6/2017,9/20/2017,1
,41,5098,MEI3713,3/13/2017,3/20/2017,1
,1851,5098,M16.806,3/6/2017,3/13/2017,1
,4076,5098,MEI.852,3/6/2017,3/13/2017,1
,4076,5098,MEI2950,3/13/2017,3/20/2017,1
,4076,5098,OKT004762,4/10/2017,4/17/2017,1
,4076,5098,OKT004070,4/10/2017,4/17/2017,1
,7632,5098,OKT001120,3/6/2017,3/13/2017,1
,3095,5099,F16.432,10/25/2018,11/1/2018,1
,3652,5099,093APR17AM,5/24/2018,6/7/2018,1
,3908,5099,37NOV17SL,5/14/2018,5/30/2018,1
,4063,5099,A16.138,5/24/2018,6/7/2018,1
,4105,5099,A3498,2/18/2016,2/25/2016,1
,4395,5099,MRT0131,5/9/2018,5/16/2018,1
,4568,5099,okt003119,4/8/2016,4/15/2016,1
,4688,5099,MEI.919,5/9/2018,5/16/2018,1
,5017,5099,316PEB17AM,5/31/2018,6/7/2018,1
,5943,5099,j16.983,4/5/2016,4/12/2016,1
,6039,5099,34AGU17SL,7/23/2018,7/30/2018,1
,6091,5099,MRT0360,1/8/2019,1/15/2019,1
,6311,5099,OKT002743,4/13/2017,4/27/2017,1
,6468,5099,D15.622,8/3/2018,8/10/2018,1
,6468,5099,D15.668,9/5/2018,9/19/2018,1
,6758,5099,MEI3258,2/18/2016,2/25/2016,1
,6924,5099,MRT1564,2/18/2016,2/25/2016,1
,7362,5099,N15.356,5/31/2018,6/7/2018,1
,7648,5099,OKT003799,4/5/2016,4/12/2016,1
,7758,5099,232agu17ah,10/2/2018,10/9/2018,1
,8628,5099,3241,5/2/2018,5/16/2018,1
,9087,5099,F16.158,2/24/2017,3/3/2017,1
,9087,5099,MEI3367,2/24/2017,3/3/2017,1
,9234,5099,OKT000286,9/15/2017,10/3/2017,1
,9313,5099,Z002462,9/15/2017,10/3/2017,1
,10313,5099,A16.263,7/23/2018,7/30/2018,1
,10313,5099,A16.263,8/3/2018,8/10/2018,1
,10313,5099,A16.263,2/15/2019,3/1/2019,1
,11268,5099,OKT002628,4/13/2017,4/27/2017,1
,11597,5099,367nov17ah,5/2/2018,5/9/2018,1
,11645,5099,JUN.082,9/5/2018,9/19/2018,1
,11653,5099,071PEB17AM,1/8/2019,1/15/2019,1
,11653,5099,071PEB17AM,2/22/2019,3/1/2019,1
,11653,5099,071PEB17AM,3/18/2019,3/25/2019,1
,12043,5099,OKT001152,2/24/2017,3/3/2017,1
,12494,5099,JUN.164,6/4/2018,6/11/2018,1
,12494,5099,JUN.164,5/14/2018,5/30/2018,1
,12539,5099,b023800  ,4/8/2016,4/15/2016,1
,12800,5099,237OKT17AH,10/25/2018,11/1/2018,1
,12892,5099,OKT001559,4/20/2017,4/27/2017,1
,12912,5099,OKT000043,5/2/2018,5/9/2018,1
,18614,5099,UQ01,4/13/2017,4/20/2017,1
,18825,5099,mrt0821,4/8/2016,4/15/2016,1
,18856,5099,a2224,4/5/2016,4/12/2016,1
,19979,5099,OKT000650,5/14/2018,5/30/2018,1
,19979,5099,OKT004082,7/23/2018,7/30/2018,1
,19979,5099,OKT003400,1/8/2019,1/15/2019,1
,19980,5099,D15.62,5/31/2018,6/7/2018,1
,26930,5099,okt001879,4/5/2016,4/12/2016,1
,27180,5099,F16.668,9/15/2017,10/3/2017,1
,27501,5099,OKT004546,1/21/2019,2/6/2019,1
,27537,5099,NO16916,8/3/2018,8/10/2018,1
,12775,5100,MEI.225,9/7/2018,9/14/2018,1
,2036,5101,N15.811,9/1/2016,9/15/2016,1
,11828,5101,J16.971,2/22/2016,2/29/2016,1
,12091,5101,OKT002873,9/1/2016,9/15/2016,1
,14011,5101,Z002179,9/1/2016,9/15/2016,1
,14011,5101,MEI2813,10/18/2016,10/25/2016,1
,19433,5101,Z002341,2/22/2016,2/29/2016,1
,31,5102,A4260,9/27/2016,10/11/2016,1
,31,5102,MEI4974,2/14/2017,2/28/2017,1
,3479,5102,144AGU17AH,11/26/2018,12/3/2018,1
,3723,5102,272HDM19,11/2/2019,11/11/2019,1
,3912,5102,okt004723,11/2/2018,11/16/2018,1
,4418,5102,M16.038,11/2/2019,11/11/2019,1
,4554,5102,JU.334,3/14/2017,3/21/2017,1
,4598,5102,088JUN17AH,11/26/2018,12/3/2018,1
,5258,5102,M16.576,4/10/2019,4/18/2019,1
,6802,5102,MRT0581,12/7/2016,12/14/2016,1
,6961,5102,OKT000719,10/24/2016,10/31/2016,1
,6961,5102,OKT000719,3/6/2017,3/13/2017,1
,6974,5102,mrt0486,2/22/2017,3/1/2017,1
,7583,5102,MRT1010,2/27/2019,3/6/2019,1
,9518,5102,016SEP17AS,11/19/2018,11/26/2018,1
,10884,5102,B020692  ,10/18/2016,10/25/2016,1
,11179,5102,A4527,2/14/2017,2/21/2017,1
,11179,5102,a4527,2/22/2017,3/1/2017,1
,11484,5102,243mar17am,11/2/2018,11/16/2018,1
,11851,5102,064JUL17AH,11/2/2019,11/11/2019,1
,13354,5102,MEI3050,2/27/2019,3/6/2019,1
,13523,5102,1AB0911,11/23/2016,11/30/2016,1
,13674,5102,A0058,11/19/2018,11/26/2018,1
,13853,5102,Z000630,11/19/2018,12/3/2018,1
,14803,5102,MRT1312,12/20/2016,12/27/2016,1
,14914,5102,A4242,12/7/2016,12/14/2016,1
,17573,5102,A0770,11/23/2016,11/30/2016,1
,17679,5102,M16.942,3/5/2019,3/12/2019,1
,18025,5102,N15.918,2/27/2019,3/6/2019,1
,18355,5102,MEI2678,4/10/2019,4/18/2019,1
,20644,5102,MRT0563,12/20/2016,1/5/2017,1
,28141,5102,OKT004235,9/27/2016,10/11/2016,1
,8233,5103,OKT001427,3/28/2019,4/4/2019,1
,10170,5103,MRT1524,4/29/2019,5/6/2019,1
,10506,5103,MRT0691,3/28/2019,4/4/2019,1
,11273,5103,A3688,4/29/2019,5/6/2019,1
,14475,5103,A2111,9/7/2018,9/14/2018,1
,14563,5103,S020323,9/7/2018,9/14/2018,1
,14676,5103,MRT2271,4/29/2019,5/6/2019,1
,3573,5104,MRT0379,11/21/2018,11/28/2018,1
,3573,5104,A3477,11/21/2018,11/28/2018,1
,1851,5105,OKT004385,8/21/2017,9/4/2017,1
,1851,5105,OKT001784,8/21/2017,9/4/2017,1
,7380,5105,136PEB17AS,4/25/2017,5/2/2017,1
,7388,5105,OKT001240,8/21/2017,9/4/2017,1
,7388,5105,OKT001432,9/14/2017,9/22/2017,1
,10291,5105,110jul17as,1/16/2018,1/24/2018,1
,10291,5105,110JUL17AS,1/23/2018,1/30/2018,1
,12635,5105,Z001697,9/14/2017,9/22/2017,1
,15622,5105,Z002220,4/25/2017,5/2/2017,1
,16969,5105,JU.725,4/25/2017,5/2/2017,1
,29775,5105,Z003390,1/16/2018,1/24/2018,1
,29775,5105,Z003390,1/23/2018,1/30/2018,1
,3660,5106,308SEP17SL,10/30/2018,11/6/2018,1
,3660,5106,308SEP17SL,1/15/2019,1/22/2019,1
,3740,5106,f16.184,10/30/2018,11/6/2018,1
,4063,5106,mrt0045,10/30/2018,11/6/2018,1
,6395,5106,220PEB17AS,11/2/2018,11/9/2018,1
,6633,5106,325FEB17AH,1/15/2019,1/22/2019,1
,7039,5106,N15.435,1/15/2019,1/22/2019,1
,12294,5106,207JUL17AS,11/2/2018,11/9/2018,1
,13218,5106,10064,10/4/2016,10/11/2016,1
,13356,5106,F16.159,11/2/2018,11/9/2018,1
,27126,5106,ABC11316,10/4/2016,10/11/2016,1
,27127,5106,ABC11310,10/4/2016,10/11/2016,1
,16536,5107,OKT002923,3/16/2016,3/23/2016,1
,28940,5107,Z000825,11/23/2017,12/7/2017,1
,3763,5108,A3119,3/10/2016,3/17/2016,1
,14201,5108,CBA5394,3/3/2016,3/17/2016,1
,18935,5108,S020022  ,3/10/2016,3/17/2016,1
,7913,5109,206FEB17AH,1/23/2019,2/7/2019,1
,9593,5109,095MEI17AH,1/23/2019,2/7/2019,1
,9593,5109,OKT003816,2/4/2019,2/11/2019,1
,10831,5109,B020622,1/23/2019,2/7/2019,1
,10895,5109,261JUL17AH,2/4/2019,2/11/2019,1
,12433,5109,105SEP17AS,2/6/2019,2/21/2019,1
,12895,5109,075PEB17AM,2/6/2019,2/21/2019,1
,26,5110,F16.909,12/1/2016,12/8/2016,1
,26,5110,OKT002457,10/6/2016,10/20/2016,1
,2732,5110,OKT001135,3/3/2016,3/17/2016,1
,4444,5110,3487,3/3/2016,3/17/2016,1
,4444,5110,3460,3/11/2016,3/18/2016,1
,4444,5110,d15.377,4/8/2016,4/15/2016,1
,4444,5110,3439,4/25/2016,5/2/2016,1
,8867,5110,OKT001483,3/18/2016,3/25/2016,1
,14947,5110,Z001614,9/22/2016,10/6/2016,1
,16789,5110,OKT002630,11/25/2016,12/9/2016,1
,29061,5110,Z001400,9/22/2016,9/29/2016,1
,29568,5110,10086,11/24/2016,12/1/2016,1
,7361,5111,OKT003408,2/17/2016,2/24/2016,1
,5044,5112,118JAN17AS,10/2/2017,10/9/2017,1
,7583,5112,A4259,10/9/2017,10/23/2017,1
,10884,5112,B020690,10/9/2017,10/16/2017,1
,15863,5112,S021430,9/25/2017,10/2/2017,1
,17,5113,185APR17AM,10/16/2018,10/23/2018,1
,3698,5113,101JUL17AS,10/9/2018,10/16/2018,1
,3754,5113,260FEB17AH,10/9/2018,10/16/2018,1
,4467,5113,402peb17am,8/26/2019,9/8/2019,1
,7824,5113,125mei17ah,8/26/2019,9/8/2019,1
,8463,5113,217FEB17AH,10/9/2018,10/16/2018,1
,10877,5113,030OKT17AH,9/17/2018,9/24/2018,1
,13814,5113,MRT2176,10/16/2018,10/23/2018,1
,13939,5113,a16.255,8/26/2019,9/8/2019,1
,9908,5114,MEI3535,10/17/2017,10/24/2017,1
,22,5115,f16.121,8/22/2019,8/29/2019,1
,2340,5115,A3491,11/30/2018,12/7/2018,1
,8479,5115,A16.398,4/8/2019,4/15/2019,1
,17808,5115,N15.499,11/30/2018,12/7/2018,1
,19318,5115,Z006138,11/30/2018,12/7/2018,1
,19322,5115,OKT001594,11/13/2018,11/22/2018,1
,25938,5115,Z001430,5/20/2019,5/27/2019,1
,22,5116,122APR17AM,8/30/2019,9/6/2019,1
,22,5116,F16.121,9/5/2019,9/18/2019,1
,2373,5116,mei3185,10/5/2018,10/19/2018,1
,2373,5116,okt003932,11/21/2018,11/28/2018,1
,2381,5116,A16.813,10/25/2018,11/1/2018,1
,3658,5116,F16.349,10/25/2018,11/1/2018,1
,4035,5116,F16.095,2/14/2019,2/21/2019,1
,4605,5116,N15.791,3/1/2019,3/8/2019,1
,4605,5116,M16.879,5/10/2019,5/17/2019,1
,5722,5116,292APR17AM,10/18/2019,10/25/2019,1
,6306,5116,031MEI17AH,11/21/2018,11/28/2018,1
,6676,5116,D15.181,10/5/2018,10/12/2018,1
,6677,5116,JU.422,10/5/2018,10/12/2018,1
,7033,5116,127hda19h,10/14/2019,10/21/2019,1
,7338,5116,257peb17as,2/21/2019,2/28/2019,1
,7338,5116,256PEB17AS,3/1/2019,3/8/2019,1
,7366,5116,MEI.175,10/25/2018,11/1/2018,1
,7452,5116,005apr17ah,2/21/2019,2/28/2019,1
,7712,5116,N15.807,5/22/2019,5/29/2019,1
,8851,5116,346PEB17AS,10/28/2019,11/4/2019,1
,9100,5116,015PEB17AM,2/14/2019,2/21/2019,1
,9100,5116,300FEB17AH,5/22/2019,5/29/2019,1
,9621,5116,R58HD19M,10/18/2019,10/25/2019,1
,11684,5116,218PEB17AS,10/14/2019,10/21/2019,1
,12353,5116,126HD19M,11/8/2019,11/15/2019,1
,14008,5116,M16.634,10/14/2019,10/21/2019,1
,14538,5116,OKT000667,11/8/2019,11/15/2019,1
,15066,5116,179MEI17AH,11/21/2018,11/28/2018,1
,15952,5116,10281,10/19/2019,10/28/2019,1
,16785,5116,1AB3095,4/4/2019,4/11/2019,1
,21087,5116,104JAN17AM,11/8/2019,11/15/2019,1
,24760,5116,OKT002013,10/28/2019,11/4/2019,1
,26661,5116,OKT004229,10/28/2019,11/4/2019,1
,6258,5117,OKT000988,12/6/2017,12/13/2017,1
,9181,5117,MRT1304,12/6/2017,12/13/2017,1
,9770,5117,MEI3587,11/15/2017,11/28/2017,1
,11289,5117,OKT002207,11/15/2017,11/28/2017,1
,12386,5117,N15.293,12/6/2017,12/13/2017,1
,12449,5117,580MAR17AM,11/15/2017,11/28/2017,1
,16047,5117,AGU18617,11/15/2017,11/28/2017,1
,19873,5117,OKT000603,11/15/2017,11/28/2017,1
,7583,5118,MRT1037,6/7/2017,6/14/2017,1
,14152,5118,MEI2412,6/7/2017,6/14/2017,1
,16028,5118,N15.021,10/3/2016,10/10/2016,1
,18027,5118,JU.574,6/7/2017,6/14/2017,1
,29856,5118,OKT002535,10/16/2018,11/1/2018,1
,29856,5118,OKT002535,11/5/2018,11/12/2018,1
,26,5119,MRT0363,10/25/2017,11/1/2017,1
,26,5119,092JUL17AH,4/15/2019,4/22/2019,1
,26,5119,586FEB17AH,4/15/2019,4/22/2019,1
,36,5119,77SDEP17SL,9/10/2018,9/17/2018,1
,36,5119,Z001966,9/17/2018,9/24/2018,1
,2432,5119,511NOVAH,10/8/2018,10/15/2018,1
,4406,5119,146MAR17as,10/23/2018,10/30/2018,1
,4560,5119,A16.756,2/7/2019,2/21/2019,1
,4560,5119,A16.712,4/4/2019,4/11/2019,1
,4605,5119,191mei17am,10/18/2018,10/25/2018,1
,4605,5119,460PEB17AS,5/20/2019,5/27/2019,1
,5186,5119,345NOV17AH,2/6/2019,2/20/2019,1
,5778,5119,298APR17AM,2/20/2019,3/6/2019,1
,6028,5119,Z001838,9/13/2019,9/27/2019,1
,7459,5119,036MEI17AH,9/17/2018,9/24/2018,1
,8739,5119,OKT003988,9/13/2019,9/27/2019,1
,11081,5119,MRT0576,12/11/2017,12/18/2017,1
,12036,5119,OKT000447,3/25/2019,4/1/2019,1
,12091,5119,okt002873,10/18/2018,10/25/2018,1
,12843,5119,140MAR17AS,11/23/2018,11/30/2018,1
,16684,5119,MEI3554,10/26/2017,11/2/2017,1
,16793,5119,OKT002431,4/4/2019,4/11/2019,1
,20393,5119,MRT1686,2/6/2019,2/20/2019,1
,20394,5119,MEI2568,3/11/2019,3/18/2019,1
,20394,5119,MEI2568,3/25/2019,4/1/2019,1
,10283,5120,OKT002434,9/28/2017,10/5/2017,1
,26045,5120,NO16286,9/28/2017,10/5/2017,1
,5145,5121,401HD19,10/7/2019,10/14/2019,1
,8470,5121,A16.971,10/7/2019,10/14/2019,1
,6210,5122,MEI.551,2/25/2019,3/11/2019,1
,19980,5122,MEI.349,10/8/2019,10/15/2019,1
,20416,5122,F16.183,3/4/2019,3/18/2019,1
,20898,5122,MRT2343,10/8/2019,10/15/2019,1
,20898,5122,mrt2338,10/30/2019,11/6/2019,1
,3720,5123,MRT0244,2/10/2017,2/17/2017,1
,4688,5123,OKT002972,2/10/2017,2/17/2017,1
,9234,5123,OKT000584,2/10/2017,2/17/2017,1
,12239,5123,Z006483,2/10/2017,2/17/2017,1
,3543,5124,CBA6640,2/10/2016,2/17/2016,1
,14831,5124,1ab2629,3/24/2016,4/6/2016,1
,20112,5124,CBA5462,2/10/2016,2/17/2016,1
,29,5125,N15.322,1/30/2017,2/6/2017,1
,29,5125,D15.999,3/10/2017,3/17/2017,1
,30,5125,OKT002526,7/11/2017,7/18/2017,1
,2329,5125,MRT0046,2/14/2017,2/21/2017,1
,3740,5125,J16.292,7/11/2017,7/18/2017,1
,4688,5125,F16.014,2/14/2017,2/21/2017,1
,4688,5125,M16.031,7/11/2017,7/18/2017,1
,6688,5125,OKT002282,3/10/2017,3/17/2017,1
,6958,5125,J16.558,2/29/2016,3/7/2016,1
,7525,5125,D15.099,1/26/2017,2/2/2017,1
,8593,5125,OKT000297,2/29/2016,3/7/2016,1
,11633,5125,OKT002418,2/29/2016,3/7/2016,1
,11734,5125,MRT0239,1/26/2017,2/2/2017,1
,13356,5125,OKT003850,1/26/2017,2/2/2017,1
,26853,5125,10008,2/14/2017,2/21/2017,1
,4249,5126,N15.437,2/25/2016,3/8/2016,1
,4324,5126,MRT2118,4/28/2016,5/5/2016,1
,4489,5126,Z001244,2/18/2016,2/25/2016,1
,4663,5126,OKT000067,4/12/2016,4/19/2016,1
,7213,5126,MRT0092,2/23/2016,3/8/2016,1
,7213,5126,OKT003692,4/12/2016,4/19/2016,1
,16745,5126,OKT001352,2/18/2016,2/25/2016,1
,29051,5126,n15.391,1/17/2017,1/24/2017,1
,29662,5126,1AB2144,2/25/2016,3/8/2016,1
,12125,5127,MRT0717,5/22/2017,6/5/2017,1
,12125,5127,D15.216,6/7/2017,6/14/2017,1
,15370,5127,10855,5/22/2017,6/5/2017,1
,15370,5127,NO16472,6/7/2017,6/14/2017,1
,17403,5127,CBA5479,5/22/2017,6/5/2017,1
,4856,5128,A16.303,2/27/2017,3/13/2017,1
,2518,5129,D15.041,2/22/2017,3/1/2017,1
,29424,5129,J16.056,2/22/2017,3/1/2017,1
,36,5130,Z002119,10/20/2016,10/27/2016,1
,36,5130,NOV00048,11/10/2016,11/17/2016,1
,36,5130,MEI3769,11/10/2016,11/17/2016,1
,63,5130,A16.749,2/16/2017,2/23/2017,1
,909,5130,F16.354,5/2/2017,5/9/2017,1
,1459,5130,11270,5/4/2016,5/11/2016,1
,2036,5130,J16.504,2/27/2017,3/14/2017,1
,2432,5130,MRT1373,9/19/2016,9/26/2016,1
,3658,5130,J16.936,2/12/2016,2/25/2016,1
,3883,5130,N15.785,9/19/2016,9/26/2016,1
,4254,5130,MRT0048,3/14/2016,3/28/2016,1
,4254,5130,OKT000663,3/28/2016,4/4/2016,1
,4995,5130,2227,9/19/2017,10/3/2017,1
,5515,5130,J16.689,7/27/2017,8/10/2017,1
,5515,5130,D15.906,12/27/2017,1/3/2018,1
,5515,5130,B020219,10/17/2017,10/20/2017,1
,6028,5130,2707,11/15/2017,11/22/2017,1
,6589,5130,OKT004252,7/27/2017,8/10/2017,1
,6974,5130,MRT0486,4/26/2016,5/3/2016,1
,7091,5130,N15.687,11/17/2016,11/24/2016,1
,7679,5130,251FEB17AH,12/7/2017,12/14/2017,1
,7852,5130,D15.509,5/23/2016,5/30/2016,1
,7858,5130,MRT1533,5/4/2016,5/11/2016,1
,7858,5130,MRT1681,5/30/2016,6/6/2016,1
,8739,5130,OKT002690,2/27/2017,3/14/2017,1
,8739,5130,OKT004119,3/15/2017,3/22/2017,1
,8739,5130,MRT0422,11/16/2017,11/23/2017,1
,8892,5130,Z001115,2/27/2017,3/6/2017,1
,9612,5130,D15.784,5/16/2018,5/23/2018,1
,10313,5130,A16.263,5/16/2018,5/23/2018,1
,10392,5130,MEI2852,10/10/2017,10/17/2017,1
,11666,5130,OKT004368,8/10/2017,8/30/2017,1
,13695,5130,OKT004191,2/12/2016,2/25/2016,1
,16733,5130,OKT000934,3/2/2016,3/17/2016,1
,16733,5130,OKT000930,3/17/2016,3/31/2016,1
,16733,5130,OKT000934,3/31/2016,4/7/2016,1
,16828,5130,1AB1975,7/27/2017,8/10/2017,1
,17285,5130,Z001945,9/19/2016,9/26/2016,1
,18572,5130,Z000991,2/16/2017,2/23/2017,1
,18763,5130,1AB1707,8/10/2017,8/30/2017,1
,19193,5130,D15.775,4/26/2016,5/3/2016,1
,19194,5130,OKT003432,5/4/2016,5/11/2016,1
,19195,5130,okt004329,4/26/2016,5/3/2016,1
,19433,5130,Z002341,11/17/2016,11/24/2016,1
,19639,5130,OKT003465,9/9/2016,9/16/2016,1
,20395,5130,D15.816,2/27/2017,3/14/2017,1
,20773,5130,D15.499,3/28/2016,4/4/2016,1
,27517,5130,OKT001992,3/14/2016,3/28/2016,1
,27522,5130,OKT001236,2/12/2016,2/25/2016,1
,27537,5130,NO16916,5/16/2018,5/23/2018,1
,29098,5130,MEI3665,10/17/2017,10/20/2017,1
,29677,5130,10914,11/17/2016,11/24/2016,1
,29698,5130,10909,5/2/2017,5/9/2017,1
,29699,5130,Z001716,5/2/2017,5/9/2017,1
,18,5131,81PB19A,10/4/2019,10/11/2019,1
,2878,5131,MRT2246,11/15/2019,11/22/2019,1
,3673,5131,M16.150,11/7/2019,11/20/2019,1
,3673,5131,122FEB17AH,11/7/2019,11/20/2019,1
,3874,5131,OKT003637,11/19/2019,11/26/2019,1
,4568,5131,F16.577,9/27/2019,10/4/2019,1
,5626,5131,OKT000377,11/19/2019,11/26/2019,1
,10283,5131,3PBA19H,9/23/2019,9/30/2019,1
,14793,5131,188PBM19H,11/15/2019,11/22/2019,1
,18749,5131,MEI3956,11/19/2019,11/26/2019,1
,27705,5131,014PEB17AS,11/13/2019,11/20/2019,1
,4325,5132,Z005831,9/27/2017,10/4/2017,1
,3997,5133,J16.132,9/7/2016,9/14/2016,1
,8143,5133,ABC11278,9/7/2016,9/14/2016,1
,8307,5133,OKT000400,9/7/2016,9/14/2016,1
,14746,5133,J16.911,8/23/2016,8/30/2016,1
,16537,5133,OKT003651,9/7/2016,9/14/2016,1
,16674,5133,Z002049,8/23/2016,8/30/2016,1
,28970,5133,OKT003487,9/7/2016,9/14/2016,1
,28977,5133,OKT003099,8/23/2016,8/30/2016,1
,4792,5134,J16.211,4/30/2019,5/7/2019,1
,4836,5134,002FEB17AH,4/30/2019,5/7/2019,1
,7295,5134,71NOV17SL,4/30/2019,5/7/2019,1
,2487,5135,F16.085,12/2/2016,12/9/2016,1
,6589,5135,NOV00123,12/2/2016,12/9/2016,1
,28,5136,11134,9/29/2016,10/6/2016,1
,28,5136,mei2868,10/10/2016,10/24/2016,1
,28,5136,MRT0214,9/29/2016,10/11/2016,1
,28,5136,okt002166,10/2/2017,10/16/2017,1
,28,5136,brc1126,10/2/2017,10/9/2017,1
,28,5136,A1704,11/7/2016,11/14/2016,1
,3510,5136,OKT001257,2/7/2019,2/20/2019,1
,3510,5136,MRT0496,2/7/2019,2/20/2019,1
,3803,5136,a1751,10/10/2016,10/24/2016,1
,4407,5136,N15.477,9/15/2016,9/22/2016,1
,4727,5136,OKT003878,2/16/2017,2/27/2017,1
,7307,5136,N15.912,9/9/2016,9/16/2016,1
,9133,5136,J16.285,2/13/2017,2/20/2017,1
,10467,5136,okt004357,10/2/2017,10/16/2017,1
,11501,5136,2899,2/16/2017,2/27/2017,1
,15324,5136,1ab1176,10/10/2016,10/24/2016,1
,15594,5136,CBA5314,9/15/2016,9/22/2016,1
,17262,5136,MEI3658,2/7/2019,2/20/2019,1
,17657,5136,A1922,9/15/2016,9/22/2016,1
,27121,5136,OKT001614,11/7/2016,11/14/2016,1
,9330,5137,A16.912,12/18/2017,12/26/2017,1
,17817,5137,B023864,12/18/2017,12/26/2017,1
,2036,5138,1AB1569,2/26/2016,3/4/2016,1
,2036,5138,1AB1562,3/11/2016,3/25/2016,1
,3898,5138,okt003746,11/13/2017,11/24/2017,1
,3898,5138,n15.935,11/24/2017,12/4/2017,1
,3900,5138,OKT000897,10/25/2017,11/8/2017,1
,3900,5138,OKT000897,12/11/2017,12/18/2017,1
,3937,5138,MEI.923,10/10/2017,10/26/2017,1
,3937,5138,MEI.923,10/26/2017,11/8/2017,1
,3937,5138,m16.155,11/13/2017,11/24/2017,1
,3937,5138,M16.155,11/28/2017,12/5/2017,1
,3937,5138,MEI.923,12/11/2017,12/18/2017,1
,3937,5138,M16.155,1/18/2018,1/25/2018,1
,6681,5138,405PEB17AM,1/26/2018,2/2/2018,1
,7017,5138,OKT000621,10/10/2017,10/26/2017,1
,7475,5138,259MAR17AM,12/11/2017,12/18/2017,1
,7478,5138,CBA6333,10/25/2017,11/8/2017,1
,7478,5138,CBA6306,12/11/2017,12/18/2017,1
,7570,5138,okt002784,11/24/2017,12/4/2017,1
,7712,5138,N15.807,6/13/2016,6/20/2016,1
,8764,5138,MRT1008,1/24/2018,1/31/2018,1
,9276,5138,MRT0914,11/28/2017,12/5/2017,1
,9276,5138,MRT0920,1/18/2018,1/25/2018,1
,9400,5138,1AB1626,2/26/2016,3/4/2016,1
,9400,5138,1AB1394,3/11/2016,3/25/2016,1
,10171,5138,N15.135,3/4/2016,3/11/2016,1
,11475,5138,CBA5238,10/25/2017,11/8/2017,1
,11653,5138,071PEB17AM,1/26/2018,2/2/2018,1
,12673,5138,J16.093,6/13/2016,6/20/2016,1
,13243,5138,D15.830,3/4/2016,3/11/2016,1
,17350,5138,CBA4400,1/18/2018,1/25/2018,1
,17833,5138,mei3700,11/13/2017,11/20/2017,1
,17848,5138,1AB1404,3/11/2016,3/25/2016,1
,18086,5138,MRT1248,10/10/2017,10/17/2017,1
,18086,5138,MRT1295,10/25/2017,11/8/2017,1
,18086,5138,mrt1295,11/24/2017,12/4/2017,1
,18086,5138,MRT1295,1/18/2018,1/25/2018,1
,18086,5138,MRT1247,1/24/2018,1/31/2018,1
,18086,5138,m16.047,11/13/2017,11/24/2017,1
,21082,5138,OKT002758,1/18/2018,2/2/2018,1
,26720,5138,OKT004553,1/24/2018,1/31/2018,1
,670,5139,A2710,10/11/2019,10/18/2019,1
,2437,5139,NOV000465,10/3/2019,10/10/2019,1
,2437,5139,1AB0485,10/3/2019,10/10/2019,1
,6252,5139,OKT004128,9/21/2019,10/5/2019,1
,7688,5139,462HD19,9/21/2019,10/5/2019,1
,8689,5139,480PEB17AS,10/3/2019,10/10/2019,1
,12652,5139,D15.040,10/11/2019,10/18/2019,1
,30,5140,MRT0636,12/21/2016,12/28/2016,1
,30,5140,OKT002526,5/2/2017,5/9/2017,1
,30,5140,J16.308,5/2/2017,5/9/2017,1
,7923,5140,OKT001073,5/2/2017,5/9/2017,1
,18200,5140,S021465,5/2/2017,5/9/2017,1
,2036,5141,J16.536,3/23/2017,4/6/2017,1
,2495,5141,OKT004251,3/23/2017,4/6/2017,1
,2495,5141,OKT000036,4/6/2017,4/13/2017,1
,3667,5141,D15.074,4/6/2017,4/13/2017,1
,7492,5141,JU.247,4/6/2017,4/13/2017,1
,8954,5141,MRT1490,3/23/2017,4/6/2017,1
,26,5142,mrt0363,4/8/2016,4/15/2016,1
,26,5142,D15.896,7/27/2017,8/3/2017,1
,26,5142,363PEB17AM,8/15/2017,8/22/2017,1
,1851,5142,604FEB17AH,8/15/2017,8/22/2017,1
,1851,5142,M16.758,8/15/2017,8/22/2017,1
,2036,5142,J16.504,4/26/2016,5/3/2016,1
,2432,5142,OKT004338,7/27/2017,8/3/2017,1
,2475,5142,D15.30,7/27/2017,8/3/2017,1
,2495,5142,OKT004250,10/10/2017,10/17/2017,1
,2495,5142,MRT2300,8/15/2017,8/22/2017,1
,2495,5142,J16.948,3/4/2016,3/21/2016,1
,2495,5142,n15.697,4/8/2016,4/15/2016,1
,2495,5142,N15.697,5/4/2016,5/11/2016,1
,2495,5142,D15.419,5/9/2016,5/16/2016,1
,2495,5142,OKT004083,6/2/2017,6/9/2017,1
,3425,5142,3098,5/31/2017,6/7/2017,1
,4008,5142,D15.025,3/4/2016,3/11/2016,1
,4141,5142,OKT004198,12/14/2016,12/21/2016,1
,4544,5142,A16.750,6/2/2017,6/9/2017,1
,4654,5142,nov00195,9/19/2016,9/26/2016,1
,5384,5142,M16.494,6/2/2017,6/9/2017,1
,5385,5142,11537,4/8/2016,4/15/2016,1
,7339,5142,OKT002397,5/4/2016,5/11/2016,1
,7716,5142,D15.010,4/26/2016,5/3/2016,1
,7785,5142,OKT003862,6/2/2017,6/9/2017,1
,7785,5142,OKT003862,8/15/2017,8/22/2017,1
,8650,5142,b020402  ,2/18/2016,2/25/2016,1
,8842,5142,J16.581,6/15/2017,6/22/2017,1
,9267,5142,OKT000523,6/15/2017,6/22/2017,1
